# hostname;interval;timestamp;pswpin/s;pswpout/s
pgxl1;59;1444144639;0.20;0.00
pgxl1;60;1444144699;0.03;27.48
pgxl1;60;1444144759;0.03;24.82
pgxl1;60;1444144819;1.68;109.12
pgxl1;59;1444144879;46.54;60.44
pgxl1;60;1444144939;0.00;96.78
pgxl1;60;1444144999;0.10;54.66
pgxl1;60;1444145059;24.72;71.76
pgxl1;60;1444145119;0.35;80.40
pgxl1;60;1444145179;16.64;267.38
pgxl1;60;1444145239;82.81;797.94
pgxl1;60;1444145299;102.98;1802.47
pgxl1;60;1444145359;357.80;771.76
pgxl1;60;1444145419;46.28;183.11
