Linux 3.16.0-38-generic (pgxl1) 	10/06/2015 	_x86_64_	(4 CPU)

11:16:19 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:17:19 AM     all     11.72      0.15      2.53      8.74      0.00     76.87
11:18:19 AM     all     85.36      0.04      9.15      4.93      0.00      0.52
11:19:19 AM     all     77.25      0.03      9.36     12.42      0.00      0.94
11:20:19 AM     all     88.59      0.02      8.92      2.04      0.00      0.43
11:21:19 AM     all     31.02      0.02      4.63     55.68      0.00      8.66
11:22:19 AM     all     53.50      0.04      7.99     31.73      0.00      6.74
11:23:19 AM     all     49.91      0.10      5.38     29.61      0.00     15.01
11:24:19 AM     all     62.43      0.02      6.12     20.64      0.00     10.80
11:25:19 AM     all     62.32      0.05      5.99     20.70      0.00     10.93
11:26:19 AM     all     48.33      0.03      8.22     21.38      0.00     22.04
11:27:19 AM     all     64.09      0.22      9.40      2.25      0.00     24.04
11:28:19 AM     all     91.79      0.10      7.96      0.11      0.00      0.04
11:29:19 AM     all     90.25      0.09      7.95      1.34      0.00      0.37
11:30:19 AM     all     90.96      0.02      6.04      2.16      0.00      0.82
