# hostname;interval;timestamp;pswpin/s;pswpout/s
pgxl;59;1444145545;25.04;151.71
pgxl;59;1444145605;102.88;99.90
pgxl;60;1444145665;25.29;539.91
pgxl;59;1444145725;101.80;349.30
pgxl;59;1444145785;338.30;259.41
pgxl;59;1444145845;199.76;263.92
pgxl;60;1444145905;225.11;376.99
