# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl;59;1444145545;eth0;21.63;34.14;3.12;165.34;0.00;0.00;0.00
pgxl;59;1444145545;lo;13.90;13.90;2.84;2.84;0.00;0.00;0.00
pgxl;59;1444145605;eth0;5.09;5.72;1.28;2.33;0.00;0.00;0.00
pgxl;59;1444145605;lo;12.03;12.03;2.52;2.52;0.00;0.00;0.00
pgxl;60;1444145665;eth0;6.83;7.28;1.40;4.26;0.00;0.00;0.00
pgxl;60;1444145665;lo;14.03;14.03;2.86;2.86;0.00;0.00;0.00
pgxl;59;1444145725;eth0;4.95;5.57;1.32;2.33;0.00;0.00;0.00
pgxl;59;1444145725;lo;12.01;12.01;2.51;2.51;0.00;0.00;0.00
pgxl;59;1444145785;eth0;165.55;162.17;1200.21;15.85;0.00;0.00;0.00
pgxl;59;1444145785;lo;19.06;19.06;3.85;3.85;0.00;0.00;0.00
pgxl;59;1444145845;eth0;52.51;60.47;329.49;8.38;0.00;0.00;0.00
pgxl;59;1444145845;lo;14.71;14.71;2.94;2.94;0.00;0.00;0.00
pgxl;60;1444145905;eth0;6.79;7.46;1.47;5.83;0.00;0.00;0.00
pgxl;60;1444145905;lo;16.47;16.47;3.39;3.39;0.00;0.00;0.00
