# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl2;59;1444144639;eth0;91.33;51.88;639.49;4.42;0.00;0.00;0.00
pgxl2;59;1444144639;lo;9.59;9.59;2.33;2.33;0.00;0.00;0.00
pgxl2;60;1444144699;eth0;1567.12;817.63;9448.07;53.98;0.00;0.00;0.00
pgxl2;60;1444144699;lo;8.87;8.87;1.98;1.98;0.00;0.00;0.00
pgxl2;60;1444144759;eth0;1443.45;661.07;8698.56;43.23;0.00;0.00;0.00
pgxl2;60;1444144759;lo;7.52;7.52;1.40;1.40;0.00;0.00;0.00
pgxl2;60;1444144819;eth0;1376.36;647.13;7958.26;42.29;0.00;0.00;0.00
pgxl2;60;1444144819;lo;5.98;5.98;1.44;1.44;0.00;0.00;0.00
pgxl2;60;1444144879;eth0;788.24;661.41;7064.97;44.29;0.00;0.00;0.00
pgxl2;60;1444144879;lo;7.95;7.95;1.56;1.56;0.00;0.00;0.00
pgxl2;60;1444144939;eth0;1333.12;1123.22;12419.74;72.85;0.00;0.00;0.00
pgxl2;60;1444144939;lo;8.94;8.94;1.55;1.55;0.00;0.00;0.00
pgxl2;60;1444144999;eth0;1032.90;876.21;9471.60;57.31;0.00;0.00;0.00
pgxl2;60;1444144999;lo;5.34;5.34;1.08;1.08;0.00;0.00;0.00
pgxl2;60;1444145059;eth0;1773.39;1443.34;15790.45;93.45;0.00;0.00;0.00
pgxl2;60;1444145059;lo;5.03;5.03;0.98;0.98;0.00;0.00;0.00
pgxl2;60;1444145119;eth0;1742.98;1429.87;15255.35;92.60;0.00;0.00;0.00
pgxl2;60;1444145119;lo;4.97;4.97;0.97;0.97;0.00;0.00;0.00
pgxl2;59;1444145179;eth0;1248.47;1041.01;10845.99;67.56;0.00;0.00;0.00
pgxl2;59;1444145179;lo;5.84;5.84;1.15;1.15;0.00;0.00;0.00
pgxl2;60;1444145239;eth0;2.24;1.85;0.24;0.59;0.00;0.00;0.00
pgxl2;60;1444145239;lo;5.97;5.97;1.29;1.29;0.00;0.00;0.00
pgxl2;60;1444145299;eth0;1.90;1.67;0.20;0.58;0.00;0.00;0.00
pgxl2;60;1444145299;lo;5.86;5.86;1.14;1.14;0.00;0.00;0.00
pgxl2;60;1444145359;eth0;1.91;1.66;0.20;0.58;0.00;0.00;0.00
pgxl2;60;1444145359;lo;4.01;4.01;0.95;0.95;0.00;0.00;0.00
pgxl2;60;1444145419;eth0;2.01;1.81;0.19;0.55;0.00;0.00;0.00
pgxl2;60;1444145419;lo;4.68;4.68;0.97;0.97;0.00;0.00;0.00
