# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
pgxl2;59;1444144639;-1;11.72;0.15;2.52;8.74;0.00;76.87
pgxl2;59;1444144639;0;11.70;0.20;2.36;6.33;0.00;79.41
pgxl2;59;1444144639;1;10.71;0.05;2.20;8.49;0.00;78.54
pgxl2;59;1444144639;2;13.09;0.24;3.10;6.01;0.00;77.57
pgxl2;59;1444144639;3;11.37;0.08;2.42;14.12;0.00;72.00
pgxl2;60;1444144699;-1;85.44;0.04;9.16;4.84;0.00;0.52
pgxl2;60;1444144699;0;83.65;0.03;9.30;7.01;0.00;0.00
pgxl2;60;1444144699;1;85.52;0.07;10.92;3.34;0.00;0.15
pgxl2;60;1444144699;2;87.40;0.02;8.56;2.93;0.00;1.10
pgxl2;60;1444144699;3;85.15;0.05;7.86;6.10;0.00;0.84
pgxl2;60;1444144759;-1;77.18;0.03;9.35;12.50;0.00;0.94
pgxl2;60;1444144759;0;76.73;0.02;8.84;12.05;0.00;2.37
pgxl2;60;1444144759;1;78.87;0.02;10.77;10.26;0.00;0.08
pgxl2;60;1444144759;2;77.67;0.07;8.48;12.48;0.00;1.30
pgxl2;60;1444144759;3;75.45;0.03;9.31;15.20;0.00;0.00
pgxl2;60;1444144819;-1;88.59;0.02;8.93;2.04;0.00;0.42
pgxl2;60;1444144819;0;88.49;0.00;8.55;2.73;0.00;0.23
pgxl2;60;1444144819;1;88.79;0.00;11.19;0.02;0.00;0.00
pgxl2;60;1444144819;2;91.18;0.03;6.07;1.27;0.00;1.45
pgxl2;60;1444144819;3;85.93;0.05;9.93;4.10;0.00;0.00
pgxl2;60;1444144879;-1;31.09;0.02;4.63;55.61;0.00;8.64
pgxl2;60;1444144879;0;30.96;0.02;3.88;54.19;0.00;10.95
pgxl2;60;1444144879;1;32.45;0.02;5.58;58.66;0.00;3.30
pgxl2;60;1444144879;2;31.91;0.03;4.71;50.28;0.00;13.06
pgxl2;60;1444144879;3;29.05;0.02;4.33;59.33;0.00;7.28
pgxl2;60;1444144939;-1;53.40;0.04;7.98;31.82;0.00;6.76
pgxl2;60;1444144939;0;52.31;0.03;8.12;32.40;0.00;7.14
pgxl2;60;1444144939;1;52.65;0.03;8.15;34.57;0.00;4.60
pgxl2;60;1444144939;2;53.14;0.05;8.67;25.01;0.00;13.13
pgxl2;60;1444144939;3;55.52;0.02;6.98;35.31;0.00;2.17
pgxl2;60;1444144999;-1;49.98;0.10;5.40;29.55;0.00;14.98
pgxl2;60;1444144999;0;51.99;0.03;4.56;24.01;0.00;19.42
pgxl2;60;1444144999;1;50.24;0.02;6.87;33.03;0.00;9.84
pgxl2;60;1444144999;2;47.72;0.27;5.37;26.30;0.00;20.34
pgxl2;60;1444144999;3;49.99;0.07;4.77;34.84;0.00;10.33
pgxl2;60;1444145059;-1;62.39;0.02;6.11;20.69;0.00;10.80
pgxl2;60;1444145059;0;62.95;0.00;5.61;17.01;0.00;14.43
pgxl2;60;1444145059;1;61.31;0.00;7.55;23.28;0.00;7.86
pgxl2;60;1444145059;2;62.01;0.03;5.57;15.82;0.00;16.56
pgxl2;60;1444145059;3;63.29;0.03;5.72;26.64;0.00;4.31
pgxl2;60;1444145119;-1;62.42;0.05;6.01;20.60;0.00;10.92
pgxl2;60;1444145119;0;62.44;0.08;5.85;24.00;0.00;7.63
pgxl2;60;1444145119;1;62.19;0.02;7.05;18.88;0.00;11.87
pgxl2;60;1444145119;2;61.66;0.03;5.30;14.57;0.00;18.42
pgxl2;60;1444145119;3;63.42;0.08;5.80;24.94;0.00;5.75
pgxl2;59;1444145179;-1;48.19;0.03;8.22;21.46;0.00;22.10
pgxl2;59;1444145179;0;48.10;0.02;9.21;21.30;0.00;21.37
pgxl2;59;1444145179;1;48.03;0.03;8.41;25.72;0.00;17.82
pgxl2;59;1444145179;2;47.53;0.03;7.13;13.34;0.00;31.96
pgxl2;59;1444145179;3;49.10;0.02;8.14;25.56;0.00;17.18
pgxl2;60;1444145239;-1;64.10;0.22;9.38;2.22;0.00;24.08
pgxl2;60;1444145239;0;67.84;0.27;9.22;1.80;0.00;20.87
pgxl2;60;1444145239;1;73.44;0.13;11.49;2.53;0.00;12.41
pgxl2;60;1444145239;2;47.98;0.30;7.57;2.60;0.00;41.55
pgxl2;60;1444145239;3;67.07;0.17;9.26;1.95;0.00;21.55
pgxl2;60;1444145299;-1;91.78;0.10;7.97;0.11;0.00;0.04
pgxl2;60;1444145299;0;92.67;0.02;7.31;0.00;0.00;0.00
pgxl2;60;1444145299;1;88.15;0.03;11.70;0.12;0.00;0.00
pgxl2;60;1444145299;2;94.80;0.00;5.03;0.02;0.00;0.15
pgxl2;60;1444145299;3;91.51;0.37;7.81;0.32;0.00;0.00
pgxl2;60;1444145359;-1;90.20;0.09;7.95;1.38;0.00;0.38
pgxl2;60;1444145359;0;91.54;0.10;6.82;1.29;0.00;0.25
pgxl2;60;1444145359;1;88.62;0.03;9.59;1.52;0.00;0.23
pgxl2;60;1444145359;2;92.17;0.05;5.89;1.24;0.00;0.65
pgxl2;60;1444145359;3;88.45;0.15;9.50;1.47;0.00;0.42
pgxl2;60;1444145419;-1;91.01;0.02;6.04;2.12;0.00;0.81
pgxl2;60;1444145419;0;91.60;0.00;5.98;1.31;0.00;1.11
pgxl2;60;1444145419;1;90.26;0.03;6.50;3.02;0.00;0.18
pgxl2;60;1444145419;2;89.80;0.02;6.76;1.94;0.00;1.48
pgxl2;60;1444145419;3;92.39;0.03;4.94;2.21;0.00;0.43
