ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,6315,10,pgxc,10.0.3.115,38898,2015-10-06 11:16:34.922403-04,,2015-10-06 11:16:45.020483-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 11:16:45.898813-04
946684800,6316,10,pgxc,10.0.3.115,38914,2015-10-06 11:16:46.567043-04,2015-10-06 11:17:14.675332-04,2015-10-06 11:17:15.31476-04,f,COMMIT PREPARED '_$XC$10095',active,2015-10-06 11:17:15.318324-04
946684800,6317,10,pgxc,10.0.3.115,38965,2015-10-06 11:17:14.694154-04,2015-10-06 11:17:14.683996-04,2015-10-06 11:17:14.685004-04,f,PREPARE TRANSACTION '_$XC$10099',active,2015-10-06 11:17:14.704201-04
946684800,6318,10,pgxc,10.0.3.115,38969,2015-10-06 11:17:14.707667-04,2015-10-06 11:17:14.685908-04,2015-10-06 11:17:14.686661-04,f,COPY public.supplier FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.718184-04
946684800,6319,10,pgxc,10.0.3.115,38973,2015-10-06 11:17:14.724957-04,2015-10-06 11:17:14.686254-04,2015-10-06 11:17:14.686556-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.734089-04
946684800,6320,10,pgxc,10.0.3.115,38977,2015-10-06 11:17:14.738377-04,2015-10-06 11:17:14.687271-04,2015-10-06 11:17:14.687593-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.74845-04
946684800,6321,10,pgxc,10.0.3.115,38981,2015-10-06 11:17:14.755645-04,2015-10-06 11:17:14.688337-04,2015-10-06 11:17:14.688614-04,f,COPY public.part FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.764768-04
946684800,6322,10,pgxc,10.0.3.115,38985,2015-10-06 11:17:14.769003-04,2015-10-06 11:17:14.688697-04,2015-10-06 11:17:14.689058-04,f,COPY public.part FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.779697-04
946684800,6323,10,pgxc,10.0.3.115,38989,2015-10-06 11:17:14.787951-04,2015-10-06 11:17:14.688885-04,2015-10-06 11:17:14.689515-04,f,COPY public.supplier FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.798119-04
946684800,6324,10,pgxc,10.0.3.115,38993,2015-10-06 11:17:14.80396-04,2015-10-06 11:17:14.689061-04,2015-10-06 11:17:14.68969-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.811216-04
946684800,6325,10,pgxc,10.0.3.115,38997,2015-10-06 11:17:14.852235-04,2015-10-06 11:17:14.689887-04,2015-10-06 11:17:14.691491-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.871122-04
946684800,6326,10,pgxc,10.0.3.115,39001,2015-10-06 11:17:14.888098-04,2015-10-06 11:17:14.689898-04,2015-10-06 11:17:14.698242-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.948149-04
946684800,6327,10,pgxc,10.0.3.115,39005,2015-10-06 11:17:14.984127-04,2015-10-06 11:17:14.721677-04,2015-10-06 11:17:14.733915-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:15.02004-04
946684800,6328,10,pgxc,10.0.3.115,39009,2015-10-06 11:17:15.038679-04,2015-10-06 11:17:14.721803-04,2015-10-06 11:17:14.732768-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:15.083809-04
946684800,6329,10,pgxc,10.0.3.115,39013,2015-10-06 11:17:15.087972-04,2015-10-06 11:17:14.722566-04,2015-10-06 11:17:14.724071-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:15.161-04
946684800,6331,10,psql,10.0.3.115,39039,2015-10-06 11:17:16.175337-04,,2015-10-06 11:17:16.195911-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 11:17:16.195915-04
946684800,6332,10,psql,10.0.3.115,39041,2015-10-06 11:17:16.176901-04,,2015-10-06 11:17:16.197997-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 11:17:16.198-04
946684800,6333,10,psql,10.0.3.115,39043,2015-10-06 11:17:16.179997-04,,2015-10-06 11:17:16.200052-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 11:17:16.200055-04
946684800,6334,10,psql,10.0.3.115,39044,2015-10-06 11:17:16.180923-04,,2015-10-06 11:17:16.212081-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 11:17:16.212085-04
946684800,6315,10,pgxc,10.0.3.115,38898,2015-10-06 11:16:34.922403-04,,2015-10-06 11:16:45.020483-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 11:16:45.898813-04
946684800,6316,10,pgxc,10.0.3.115,38914,2015-10-06 11:16:46.567043-04,,2015-10-06 11:17:37.778029-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 11:17:37.819937-04
946684800,6317,10,pgxc,10.0.3.115,38965,2015-10-06 11:17:14.694154-04,,2015-10-06 11:17:50.059032-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 11:17:50.155714-04
946684800,6318,10,pgxc,10.0.3.115,38969,2015-10-06 11:17:14.707667-04,,2015-10-06 11:17:31.856092-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 11:17:31.887713-04
946684800,6319,10,pgxc,10.0.3.115,38973,2015-10-06 11:17:14.724957-04,2015-10-06 11:17:14.686254-04,2015-10-06 11:17:14.686556-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.734089-04
946684800,6320,10,pgxc,10.0.3.115,38977,2015-10-06 11:17:14.738377-04,2015-10-06 11:17:14.687271-04,2015-10-06 11:17:14.687593-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.74845-04
946684800,6321,10,pgxc,10.0.3.115,38981,2015-10-06 11:17:14.755645-04,,2015-10-06 11:18:14.572222-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 11:18:14.648503-04
946684800,6322,10,pgxc,10.0.3.115,38985,2015-10-06 11:17:14.769003-04,2015-10-06 11:17:14.688697-04,2015-10-06 11:18:15.356471-04,f,COMMIT PREPARED '_$XC$10110',active,2015-10-06 11:18:15.447112-04
946684800,6323,10,pgxc,10.0.3.115,38989,2015-10-06 11:17:14.787951-04,,2015-10-06 11:17:30.232554-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 11:17:30.341552-04
946684800,6324,10,pgxc,10.0.3.115,38993,2015-10-06 11:17:14.80396-04,2015-10-06 11:17:14.689061-04,2015-10-06 11:17:14.68969-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.811216-04
946684800,6325,10,pgxc,10.0.3.115,38997,2015-10-06 11:17:14.852235-04,2015-10-06 11:17:14.689887-04,2015-10-06 11:17:14.691491-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.871122-04
946684800,6326,10,pgxc,10.0.3.115,39001,2015-10-06 11:17:14.888098-04,2015-10-06 11:17:14.689898-04,2015-10-06 11:17:14.698242-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:14.948149-04
946684800,6327,10,pgxc,10.0.3.115,39005,2015-10-06 11:17:14.984127-04,2015-10-06 11:17:14.721677-04,2015-10-06 11:17:14.733915-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:15.02004-04
946684800,6328,10,pgxc,10.0.3.115,39009,2015-10-06 11:17:15.038679-04,2015-10-06 11:17:14.721803-04,2015-10-06 11:17:14.732768-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:15.083809-04
946684800,6329,10,pgxc,10.0.3.115,39013,2015-10-06 11:17:15.087972-04,2015-10-06 11:17:14.722566-04,2015-10-06 11:17:14.724071-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-10-06 11:17:15.161-04
946684800,6338,10,psql,10.0.3.115,39170,2015-10-06 11:18:17.27735-04,,2015-10-06 11:18:17.296673-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",idle,2015-10-06 11:18:17.313346-04
