# hostname;interval;timestamp;pswpin/s;pswpout/s
pgxl;59;1444144639;0.20;0.00
pgxl;60;1444144699;0.03;27.52
pgxl;60;1444144759;0.03;24.62
pgxl;60;1444144819;1.68;102.28
pgxl;60;1444144879;46.44;67.15
pgxl;60;1444144939;0.00;95.40
pgxl;60;1444144999;0.10;56.42
pgxl;60;1444145059;24.42;69.12
pgxl;60;1444145119;0.60;82.86
pgxl;59;1444145179;14.90;267.27
pgxl;60;1444145239;84.71;791.58
pgxl;60;1444145299;103.00;1807.37
pgxl;60;1444145359;356.97;773.56
pgxl;60;1444145419;46.34;164.63
