# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl;59;1444144639;-736.08;0.00;529.55
pgxl;60;1444144699;4768.40;0.00;-4723.69
pgxl;60;1444144759;5811.56;0.00;-5825.53
pgxl;60;1444144819;3185.71;0.00;-3114.27
pgxl;60;1444144879;433.75;0.00;-410.24
pgxl;60;1444144939;3194.10;0.00;-3186.57
pgxl;60;1444144999;-1597.24;0.00;1608.74
pgxl;60;1444145059;-844.90;0.00;844.04
pgxl;60;1444145119;-955.76;0.00;955.48
pgxl;59;1444145179;6764.58;0.00;-6786.97
pgxl;60;1444145239;6597.68;0.00;-6594.35
pgxl;60;1444145299;1990.94;0.00;-1979.74
pgxl;60;1444145359;301.97;0.00;-297.26
pgxl;60;1444145419;-30.18;0.00;-23.87
