# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl;59;1444144639;839.64;9076.29;8301.36;5.47;7464.40;33.62;0.00;33.62;100.00
pgxl;60;1444144699;6503.93;66516.42;6071.46;0.13;20779.45;8354.45;220.43;8200.15;95.63
pgxl;60;1444144759;7728.94;74541.38;7418.63;0.22;24938.95;4649.62;6162.10;10607.89;98.11
pgxl;60;1444144819;16810.54;74298.43;5379.93;3.22;24377.28;5074.46;4071.52;8777.81;95.97
pgxl;60;1444144879;14605.04;39245.99;4071.87;3.59;20466.06;5184.58;985.83;5862.84;95.02
pgxl;60;1444144939;30943.08;101734.18;10237.61;0.37;40564.43;13004.60;6800.17;18960.48;95.74
pgxl;60;1444144999;18045.46;45921.54;5806.21;0.15;26316.62;4441.56;2907.70;7014.44;95.44
pgxl;60;1444145059;30603.01;66531.62;5521.60;2.68;35246.52;15623.52;0.00;15048.73;96.32
pgxl;60;1444145119;29002.55;60495.84;5391.14;1.21;34021.41;15248.04;19.64;14746.95;96.59
pgxl;59;1444145179;89577.20;202601.14;5902.56;1.63;44410.54;28375.27;3145.54;29463.48;93.47
pgxl;60;1444145239;62091.16;45443.35;26084.96;11.09;59803.28;15285.11;29151.60;42630.94;95.94
pgxl;60;1444145299;110614.34;54208.81;4296.76;29.84;45041.51;36301.68;6854.05;37028.25;85.80
pgxl;60;1444145359;51627.44;96751.26;1062.23;100.05;46967.62;31358.30;113.02;29820.48;94.75
pgxl;60;1444145419;33162.29;72394.94;853.37;36.63;22416.26;10075.06;0.00;9784.49;97.12
