ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,21,0,70,974,692,590,0,0,0
946684800,17,160,0,141,2989,1114,998,203,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,23,0,75,1044,1694,601,0,0,0
946684800,19,275,0,23303,69466,409717,3621,1100978,3,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,25,0,75,1119,2696,612,0,0,0
946684800,18,337,0,74773,158200,1415964,5292,2600984,3,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,27,0,75,1194,3698,623,0,0,0
946684800,15,380,0,338261,427316,11424927,7855,2601020,4,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,29,0,75,1269,4700,634,0,0,0
946684800,17,455,0,911264,616814,26441879,10507,4601604,7,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,31,0,75,1344,5702,645,0,0,0
946684800,15,497,0,1283140,900247,41454606,12348,12105025,8,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,33,0,75,1419,6704,656,0,0,0
946684800,17,524,0,1618864,1039210,48963825,14099,12105042,8,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,35,0,75,1494,7706,667,0,0,0
946684800,16,541,0,1618864,1041822,48969022,15585,12105042,8,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,37,0,75,1569,8708,678,0,0,0
946684800,17,556,0,1618864,1044411,48974207,17060,12105042,8,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,39,0,75,1644,9710,689,0,0,0
946684800,18,589,0,2151921,2201999,48979514,18654,42110090,8,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,41,0,75,1719,10712,700,0,0,0
946684800,19,664,0,3332012,2219079,116499348,21079,42110104,10,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,43,0,75,1794,11714,711,0,0,0
946684800,17,689,0,4289315,2330469,176514917,22779,42110104,10,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,45,0,75,1869,12716,722,0,0,0
946684800,15,712,0,4811930,2344057,206526043,24739,42110104,10,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,47,0,75,1944,13718,733,0,0,0
946684800,10,759,0,5862998,2382307,267542776,26884,44112382,10,0
