ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,67,0,402,4091,22994,1881,0,0,0
946684800,3,1338,14,16683715,8409165,590374977,43913749,44157316,27,38209
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,69,0,433,4135,23996,1892,0,0,0
946684800,15,1482,17,17925258,9358093,645580387,49605276,44194667,31,75406
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,71,0,464,4179,24998,1903,0,0,0
946684800,12,1600,20,19857699,10123449,717859758,59015262,44227762,36,113252
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,73,0,495,4223,26000,1914,0,0,0
946684800,13,1703,26,22132610,11961406,753587238,75966608,44227765,39,113252
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,75,0,526,4267,27002,1925,0,0,0
946684800,13,1800,30,23765992,13100659,802766192,83734531,44227770,41,113252
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,77,0,557,4311,28004,1936,0,0,0
946684800,14,1889,30,26006672,13151521,846070324,98893694,44227773,44,113252
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,79,0,588,4355,29006,1947,0,0,0
946684800,11,1963,37,27520486,13932313,891073909,108415736,44227775,45,113252
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,81,0,619,4399,30008,1958,0,0,0
946684800,11,2086,43,28927850,15438377,921086642,111973933,44227776,47,113252
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,83,0,650,4443,31010,1969,0,0,0
946684800,13,2166,47,30354573,16521663,987203314,113737461,44227780,51,113252
